purchase_value,device_id,source,browser,age,ip_address,class,country,time_since_signup,purchase_hour,purchase_dayofweek,signup_hour,device_id_freq,ip_address_freq,country_freq,source_freq,browser_freq,device_fraud_rate_train,country_fraud_rate_train,device_id_count_1d,device_id_count_7d,device_id_count_30d,ip_address_count_1d,ip_address_count_7d,ip_address_count_30d,device_id_fraud_count_7d
37.0,42164,1,2,23.0,3516684160.39345,0,172,3958071.0,18,6,22,0,0,40823,21461,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
39.0,3053,2,0,24.0,1746288280.0648,0,172,4382963.0,18,6,0,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
66.0,30945,0,0,43.0,3329890858.18221,0,172,5392291.0,18,6,8,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
9.0,26971,1,0,27.0,792107387.1722598,0,32,7779595.0,18,6,17,0,0,2141,21461,43149,0.114172000113444,0.1461187604848868,0,0,0,0,0,0,0
68.0,59851,2,2,41.0,2108352894.73775,0,84,8853032.0,18,6,7,0,0,5141,42439,25624,0.114172000113444,0.1207871861641211,0,0,0,0,0,0,0
40.0,88377,2,1,38.0,1936355952.6755896,0,36,6486768.0,18,6,16,0,0,8334,42439,17231,0.114172000113444,0.1040377575249511,0,0,0,0,0,0,0
51.0,87577,2,0,38.0,2463092629.49918,0,172,4751181.0,18,6,18,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
24.0,129943,2,2,36.0,3606726945.23717,0,172,9279782.0,18,6,8,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
44.0,110644,2,1,40.0,2717845357.67269,0,176,2992526.0,18,6,3,0,0,166,42439,17231,0.114172000113444,0.1787769590676445,0,0,0,0,0,0,0
59.0,28679,2,1,39.0,3394417551.17107,0,73,8413666.0,18,6,9,0,0,347,42439,17231,0.114172000113444,0.1465081250016114,0,0,0,0,0,0,0
34.0,126472,0,2,28.0,1018783035.33466,1,36,4375584.0,18,6,3,0,0,8334,41879,25624,0.114172000113444,0.1040377575249511,0,0,0,0,0,0,0
16.0,40976,0,4,44.0,4175773334.64748,0,167,5028641.0,18,6,13,1,0,15338,41879,17196,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
30.0,70630,1,0,29.0,4224768220.68028,0,167,3195360.0,18,6,19,0,0,15338,21461,43149,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
16.0,4910,2,1,32.0,3464286382.51747,0,172,9945391.0,18,6,16,0,0,40823,42439,17231,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
15.0,49934,0,2,30.0,3957942117.2328,0,167,3545500.0,18,6,17,0,0,15338,41879,25624,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
29.0,83694,0,0,39.0,1744063036.4652,0,36,3772832.0,18,6,2,0,0,8334,41879,43149,0.114172000113444,0.1040377575249511,0,0,0,0,0,0,0
57.0,92423,1,2,34.0,1392026661.58592,0,60,7043078.0,18,6,6,0,0,2199,21461,25624,0.114172000113444,0.1182263430129615,0,0,0,0,0,0,0
48.0,20469,0,3,36.0,2880435387.98897,0,172,3956246.0,18,6,23,0,0,40823,41879,2579,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
34.0,121945,1,0,31.0,3347115541.7766,0,172,9936968.0,18,6,18,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
23.0,14208,0,4,36.0,21340273.0129951,0,36,3907920.0,18,6,13,0,0,8334,41879,17196,0.114172000113444,0.1040377575249511,0,0,0,0,0,0,0
14.0,41021,2,4,40.0,2333356812.3536,0,64,3391027.0,18,6,13,0,0,2551,42439,17196,0.114172000113444,0.0839479107983439,0,0,0,0,0,0,0
78.0,99974,0,2,33.0,3641472346.42771,0,108,10091981.0,19,6,23,0,0,27,41879,25624,0.114172000113444,0.0490893750177256,0,0,0,0,0,0,0
36.0,135471,2,4,32.0,727966443.682528,0,84,6742039.0,19,6,18,0,0,5141,42439,17196,0.114172000113444,0.1207871861641211,0,0,0,0,0,0,0
50.0,111004,0,0,33.0,2035082819.92199,1,36,5064251.0,19,6,4,0,0,8334,41879,43149,0.114172000113444,0.1040377575249511,0,0,0,0,0,0,0
30.0,72686,0,2,26.0,1504020630.80191,0,138,3856847.0,19,6,3,0,0,350,41879,25624,0.114172000113444,0.0663967887339921,0,0,0,0,0,0,0
60.0,26937,2,4,36.0,982071615.677065,0,162,8461856.0,19,6,20,0,0,208,42439,17196,0.114172000113444,0.0824923004721465,0,0,0,0,0,0,0
49.0,85060,2,3,31.0,1181933801.2641802,0,172,8252872.0,19,6,6,1,0,40823,42439,2579,0.2618100000945367,0.1160862853923916,0,0,0,0,0,0,0
43.0,100510,0,0,21.0,253504472.780581,0,172,5166527.0,19,6,0,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
53.0,36644,0,0,26.0,3484413592.11706,0,172,10281408.0,19,6,19,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
59.0,63791,0,4,32.0,2489470311.47011,0,172,6714259.0,19,6,2,0,0,40823,41879,17196,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
33.0,123770,0,0,19.0,2240116551.18568,0,84,3807500.0,19,6,18,0,0,5141,41879,43149,0.114172000113444,0.1207871861641211,0,0,0,0,0,0,0
23.0,81997,2,0,33.0,3219418758.19956,1,24,10183510.0,19,6,23,0,0,2068,42439,43149,0.114172000113444,0.1112256922337516,0,0,0,0,0,0,0
28.0,612,0,2,44.0,1708731935.31271,0,76,4637785.0,19,6,3,0,0,916,41879,25624,0.114172000113444,0.1450280781765116,0,0,0,0,0,0,0
67.0,39399,2,0,46.0,325944077.287063,0,172,3915632.0,19,6,12,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
23.0,111117,0,2,36.0,279522986.85085,0,172,5939759.0,19,6,2,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
9.0,19295,1,1,28.0,436020691.300204,0,171,4044725.0,20,6,0,0,0,3114,21461,17231,0.114172000113444,0.1319560307792777,0,0,0,0,0,0,0
53.0,112055,2,0,25.0,173138227.023907,0,167,6826847.0,20,6,19,0,0,15338,42439,43149,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
76.0,125320,2,0,45.0,3271117466.26621,0,150,3248146.0,20,6,5,0,0,60,42439,43149,0.114172000113444,0.0241670769318033,0,0,0,0,0,0,0
51.0,57994,2,2,33.0,2484590970.840461,0,172,6081384.0,20,6,10,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
34.0,4110,2,0,22.0,4038672171.98732,0,167,7706081.0,20,6,15,0,0,15338,42439,43149,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
32.0,130628,0,2,45.0,3731352426.4439898,0,88,5548298.0,20,6,14,0,0,2872,41879,25624,0.114172000113444,0.1117729787975555,0,0,0,0,0,0,0
9.0,23064,0,2,22.0,1673394727.46325,0,172,3105253.0,20,6,21,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
59.0,27426,2,4,26.0,2065599709.7204893,0,177,7959450.0,20,6,17,0,0,380,42439,17196,0.114172000113444,0.0845996363651096,0,0,0,0,0,0,0
17.0,31539,1,0,26.0,863503094.0624549,0,171,2725325.0,20,6,7,0,0,3114,21461,43149,0.114172000113444,0.1319560307792777,0,0,0,0,0,0,0
39.0,71768,2,0,31.0,1524739571.77736,0,156,9083098.0,20,6,17,0,0,764,42439,43149,0.114172000113444,0.150287204161986,0,0,0,0,0,0,0
19.0,48243,0,0,19.0,2234467497.43255,0,84,5732642.0,20,6,12,0,0,5141,41879,43149,0.114172000113444,0.1207871861641211,0,0,0,0,0,0,0
38.0,88447,0,4,42.0,3316132121.73811,0,151,9574489.0,20,6,0,0,0,596,41879,17196,0.114172000113444,0.1024473544102616,0,0,0,0,0,0,0
55.0,131585,1,4,34.0,4010862223.00039,0,167,3451601.0,20,6,21,0,0,15338,21461,17196,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
29.0,72103,0,4,28.0,1376502667.8941,0,171,9151839.0,20,6,22,0,0,3114,41879,17196,0.114172000113444,0.1319560307792777,0,0,0,0,0,0,0
9.0,59234,0,4,36.0,3858299275.59385,0,167,9626166.0,20,6,10,0,0,15338,41879,17196,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
57.0,54568,0,0,37.0,3505684662.1855,0,172,6886868.0,20,6,3,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
52.0,2221,2,0,34.0,3178433580.21398,0,24,8285159.0,20,6,23,0,0,2068,42439,43149,0.114172000113444,0.1112256922337516,0,0,0,0,0,0,0
26.0,46201,0,4,22.0,2152421969.37505,0,139,6560555.0,20,6,22,0,0,1090,41879,17196,0.114172000113444,0.0936720182653581,0,0,0,0,0,0,0
75.0,16029,0,1,39.0,246129888.98085,0,177,6953023.0,21,6,9,0,0,380,41879,17231,0.114172000113444,0.0845996363651096,0,0,0,0,0,0,0
18.0,73141,2,4,26.0,4163600409.27148,0,167,8513742.0,21,6,8,0,0,15338,42439,17196,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
21.0,119174,2,0,39.0,4008501767.14889,0,167,3230888.0,21,6,11,0,0,15338,42439,43149,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
106.0,59820,0,4,20.0,489883752.35534006,0,172,9141453.0,21,6,1,0,0,40823,41879,17196,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
15.0,104677,0,0,23.0,1513668536.78516,0,60,8935942.0,21,6,10,0,0,2199,41879,43149,0.114172000113444,0.1182263430129615,0,0,0,0,0,0,0
105.0,70564,2,0,33.0,3095360015.19212,0,172,6553424.0,21,6,0,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
34.0,42585,0,0,40.0,1383102614.65283,0,171,5679354.0,21,6,3,0,0,3114,41879,43149,0.114172000113444,0.1319560307792777,0,0,0,0,0,0,0
44.0,16009,2,1,39.0,1398551730.96694,0,47,5527583.0,21,6,21,0,0,355,42439,17231,0.114172000113444,0.19880794444602,0,0,0,0,0,0,0
30.0,20884,0,0,33.0,3628333760.68762,1,172,5717117.0,21,6,17,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
59.0,106754,2,2,22.0,747190763.1983348,0,172,4166863.0,21,6,16,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
16.0,93736,0,3,25.0,3860197140.67995,0,167,3527198.0,21,6,1,0,0,15338,41879,2579,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
23.0,78151,2,0,44.0,99701910.53372622,0,156,3626352.0,21,6,22,0,0,764,42439,43149,0.114172000113444,0.150287204161986,0,0,0,0,0,0,0
65.0,62672,2,1,33.0,1683081524.66936,0,167,6312443.0,21,6,20,0,0,15338,42439,17231,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
36.0,56761,2,2,46.0,793888787.393048,0,32,7587665.0,21,6,2,0,0,2141,42439,25624,0.114172000113444,0.1461187604848868,0,0,0,0,0,0,0
72.0,114080,1,4,25.0,504915829.490609,0,172,4258879.0,21,6,14,0,0,40823,21461,17196,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
47.0,75129,1,1,22.0,2567557747.26155,0,172,4401553.0,21,6,23,0,0,40823,21461,17231,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
83.0,111714,0,2,24.0,2026678049.36675,0,36,3575675.0,21,6,12,0,0,8334,41879,25624,0.114172000113444,0.1040377575249511,0,0,0,0,0,0,0
48.0,51531,0,2,24.0,3574520836.20079,0,165,4466260.0,21,6,5,0,0,398,41879,25624,0.114172000113444,0.0857837717135663,0,0,0,0,0,0,0
28.0,66,2,4,36.0,2849538737.62288,0,88,9155121.0,21,6,22,0,0,2872,42439,17196,0.114172000113444,0.1117729787975555,0,0,0,0,0,0,0
41.0,100123,2,1,40.0,3173781609.32015,0,24,4458914.0,21,6,7,0,0,2068,42439,17231,0.114172000113444,0.1112256922337516,0,0,0,0,0,0,0
29.0,39359,2,0,22.0,2698547318.85905,0,46,8172987.0,21,6,7,0,0,246,42439,43149,0.114172000113444,0.1257803187273594,0,0,0,0,0,0,0
18.0,66360,0,0,28.0,4199603434.38725,0,167,3133503.0,21,6,15,0,0,15338,41879,43149,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
59.0,116043,0,1,37.0,3247941106.38404,0,169,2417562.0,22,6,22,0,0,298,41879,17231,0.114172000113444,0.1602998679886707,0,0,0,0,0,0,0
12.0,104008,0,0,35.0,3606519298.07376,0,172,10316223.0,22,6,12,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
49.0,10109,2,0,20.0,188148705.203432,0,172,9807134.0,22,6,9,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
52.0,74294,0,0,19.0,826680420.667921,0,36,8886135.0,22,6,1,0,0,8334,41879,43149,0.114172000113444,0.1040377575249511,0,0,0,0,0,0,0
50.0,121225,0,2,37.0,154714095.137696,0,172,4457515.0,22,6,7,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
32.0,84059,0,2,32.0,3531760276.64681,0,84,10109977.0,22,6,21,0,0,5141,41879,25624,0.114172000113444,0.1207871861641211,0,0,0,0,0,0,0
29.0,100994,2,0,25.0,119072943.531606,0,172,6663854.0,22,6,19,1,0,40823,42439,43149,0.2618100000945367,0.1160862853923916,0,0,0,0,0,0,0
30.0,117402,0,0,58.0,543737893.407102,0,172,6133931.0,22,6,22,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
24.0,23813,2,4,39.0,853619190.539491,0,172,9660315.0,22,6,2,0,0,40823,42439,17196,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
9.0,131983,0,4,23.0,4158197509.05446,0,167,4856845.0,22,6,17,0,0,15338,41879,17196,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
24.0,9178,0,4,33.0,2657162413.7881,0,107,8171199.0,22,6,8,0,0,781,41879,17196,0.114172000113444,0.1686652162857089,0,0,0,0,0,0,0
73.0,7736,1,2,42.0,2025637347.8567,0,77,9855276.0,22,6,20,0,0,449,21461,25624,0.114172000113444,0.1135922026444212,0,0,0,0,0,0,0
25.0,110927,0,0,44.0,77491574.3342672,0,172,5883686.0,22,6,20,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
45.0,62708,0,4,33.0,1279078956.18138,0,172,2759619.0,22,6,0,0,0,40823,41879,17196,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
37.0,91283,2,2,22.0,2657008612.52032,0,171,6661597.0,22,6,20,0,0,3114,42439,25624,0.114172000113444,0.1319560307792777,0,0,0,0,0,0,0
46.0,8675,1,2,44.0,1262473129.26858,0,172,8028086.0,22,6,0,0,0,40823,21461,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
51.0,135443,2,0,24.0,33159678.688232694,0,88,4853808.0,22,6,18,0,0,2872,42439,43149,0.114172000113444,0.1117729787975555,0,0,0,0,0,0,0
34.0,101729,1,2,28.0,3693348189.5914702,0,84,2541839.0,22,6,12,0,0,5141,21461,25624,0.114172000113444,0.1207871861641211,0,0,0,0,0,0,0
57.0,91382,0,1,46.0,4226291892.8629,0,167,6180897.0,22,6,10,0,0,15338,41879,17231,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
32.0,131452,0,2,27.0,3183722509.41404,1,107,8539510.0,23,6,2,0,0,781,41879,25624,0.114172000113444,0.1686652162857089,0,0,0,0,0,0,0
58.0,45514,0,2,33.0,3403357374.18464,0,84,7544005.0,23,6,15,0,0,5141,41879,25624,0.114172000113444,0.1207871861641211,0,0,0,0,0,0,0
41.0,71862,1,1,30.0,2800232740.6882,0,172,8254880.0,23,6,10,0,0,40823,21461,17231,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
24.0,130158,1,1,40.0,876877506.468403,0,172,8761668.0,23,6,13,0,0,40823,21461,17231,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
42.0,76026,2,2,30.0,642632432.1570599,0,172,3220422.0,23,6,16,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
48.0,35113,0,1,18.0,2893092382.44884,0,167,4998067.0,23,6,2,0,0,15338,41879,17231,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
49.0,61178,2,1,54.0,75061325.09240259,0,172,9961973.0,23,6,16,0,0,40823,42439,17231,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
38.0,57698,0,0,26.0,819146227.065705,0,172,4217052.0,23,6,3,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
15.0,42615,0,0,35.0,2251766148.83073,0,172,5418113.0,23,6,6,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
13.0,44769,1,0,49.0,1588804085.60286,0,169,9924357.0,23,6,2,0,0,298,21461,43149,0.114172000113444,0.1602998679886707,0,0,0,0,0,0,0
39.0,56128,0,2,55.0,538350257.017293,0,172,9783524.0,23,6,17,1,0,40823,41879,25624,0.2618100000945367,0.1160862853923916,0,0,0,0,0,0,0
22.0,22033,2,1,34.0,2256333810.9370604,0,172,4473457.0,23,6,4,0,0,40823,42439,17231,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
22.0,54467,0,4,20.0,1074155816.15747,0,172,3070139.0,23,6,10,0,0,40823,41879,17196,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
29.0,120049,0,0,24.0,110363125.902314,0,172,6590109.0,23,6,17,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
40.0,68619,0,4,37.0,197368842.907775,1,172,8610562.0,23,6,7,0,0,40823,41879,17196,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
29.0,85310,0,0,40.0,3774569442.11579,0,167,2479863.0,23,6,6,0,0,15338,41879,43149,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
48.0,56426,0,4,34.0,809722207.072733,0,172,3514056.0,23,6,7,0,0,40823,41879,17196,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
9.0,117318,1,0,32.0,2011350039.0542,0,76,5308878.0,23,6,13,0,0,916,21461,43149,0.114172000113444,0.1450280781765116,0,0,0,0,0,0,0
52.0,134577,0,2,18.0,4256503022.97234,0,167,7531663.0,23,6,19,0,0,15338,41879,25624,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
42.0,33030,2,0,31.0,650015249.1154469,0,172,6986949.0,23,6,3,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
29.0,14213,0,2,28.0,2781644937.64302,1,172,2566308.0,23,6,7,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
23.0,18517,0,4,45.0,1447462406.83422,0,60,3152731.0,23,6,12,0,0,2199,41879,17196,0.114172000113444,0.1182263430129615,0,0,0,0,0,0,0
25.0,35861,0,4,37.0,3173208769.5295897,0,24,8891346.0,23,6,2,0,0,2068,41879,17196,0.114172000113444,0.1112256922337516,0,0,0,0,0,0,0
56.0,69871,2,4,44.0,1930310045.6102,0,88,5606681.0,23,6,2,0,0,2872,42439,17196,0.114172000113444,0.1117729787975555,0,0,0,0,0,0,0
32.0,10991,0,4,23.0,397355690.347085,0,167,8999431.0,0,0,20,0,0,15338,41879,17196,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
59.0,40828,2,0,37.0,2813530109.7743893,0,120,5483029.0,0,0,13,0,0,200,42439,43149,0.114172000113444,0.2661993170759377,0,0,0,0,0,0,0
32.0,42060,2,0,50.0,1459254386.10227,0,60,8392710.0,0,0,20,0,0,2199,42439,43149,0.114172000113444,0.1182263430129615,0,0,0,0,0,0,0
74.0,16938,2,0,37.0,50410339.3234346,0,172,4531570.0,0,0,13,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
52.0,123778,2,1,35.0,3323870242.27323,0,172,3579338.0,0,0,13,0,0,40823,42439,17231,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
19.0,88850,0,0,28.0,119719963.137572,0,172,6289636.0,0,0,5,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
48.0,42409,1,2,28.0,876713280.849285,0,172,7874912.0,0,0,20,0,0,40823,21461,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
25.0,63995,2,2,28.0,3096343730.62703,0,172,9144166.0,0,0,4,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
60.0,45900,0,2,23.0,3093921925.60762,0,172,7996730.0,0,0,11,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
16.0,71572,2,2,31.0,1267515737.43326,0,172,4021945.0,0,0,11,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
48.0,92356,2,4,33.0,939967815.4188652,0,172,3893265.0,0,0,23,1,0,40823,42439,17196,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
53.0,59607,0,0,23.0,2810820553.888211,0,172,3682906.0,0,0,9,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
10.0,62710,0,0,40.0,683439868.2686781,0,172,4743992.0,0,0,2,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
57.0,66729,2,1,27.0,2017089947.5958896,0,76,8836084.0,0,0,18,0,0,916,42439,17231,0.114172000113444,0.1450280781765116,0,0,0,0,0,0,0
30.0,33601,2,2,34.0,3301091864.49832,0,151,3271362.0,0,0,4,0,0,596,42439,25624,0.114172000113444,0.1024473544102616,0,0,0,0,0,0,0
50.0,136096,1,1,47.0,1309332021.18034,0,133,8867892.0,1,0,9,0,0,509,21461,17231,0.114172000113444,0.0614219066158895,0,0,0,0,0,0,0
55.0,124467,1,2,25.0,2681792875.10078,0,124,9437830.0,1,0,19,0,0,433,21461,25624,0.114172000113444,0.1565544748871397,0,0,0,0,0,0,0
32.0,5634,1,2,31.0,263566584.407395,1,172,4245664.0,1,0,21,1,0,40823,21461,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
29.0,57801,2,2,37.0,2991223706.09207,0,139,5231772.0,1,0,11,0,0,1090,42439,25624,0.114172000113444,0.0936720182653581,0,0,0,0,0,0,0
53.0,3117,0,2,25.0,3969410751.69765,0,167,2706533.0,1,0,17,0,0,15338,41879,25624,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
50.0,40310,0,4,44.0,706577188.726282,0,88,8751134.0,1,0,18,0,0,2872,41879,17196,0.114172000113444,0.1117729787975555,0,0,0,0,0,0,0
46.0,67954,2,2,29.0,3523916375.3296,0,7,7225100.0,1,0,10,0,0,1271,42439,25624,0.114172000113444,0.1133000470223881,0,0,0,0,0,0,0
59.0,137007,1,2,41.0,2951870319.73099,0,88,5833232.0,1,0,13,0,0,2872,21461,25624,0.114172000113444,0.1117729787975555,0,0,0,0,0,0,0
28.0,39363,2,3,33.0,1216598347.53233,0,172,6586762.0,1,0,19,0,0,40823,42439,2579,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
28.0,133058,0,0,46.0,3445043234.68455,0,172,3344122.0,1,0,8,0,0,40823,41879,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
32.0,2464,2,1,45.0,4162436215.5283694,0,167,3410582.0,1,0,14,0,0,15338,42439,17231,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
21.0,5747,2,1,19.0,784171118.791442,0,134,6734228.0,1,0,3,0,0,150,42439,17231,0.114172000113444,0.035941032261724,0,0,0,0,0,0,0
15.0,85674,2,2,42.0,1132696137.44481,1,172,5386858.0,1,0,17,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
31.0,131941,2,2,34.0,1982214216.752889,0,88,9301110.0,1,0,10,0,0,2872,42439,25624,0.114172000113444,0.1117729787975555,0,0,0,0,0,0,0
62.0,122194,2,0,33.0,994081154.2555448,0,36,5225988.0,1,0,14,0,0,8334,42439,43149,0.114172000113444,0.1040377575249511,0,0,0,0,0,0,0
54.0,25026,1,0,33.0,420278591.95335,0,171,3649143.0,1,0,20,0,0,3114,21461,43149,0.114172000113444,0.1319560307792777,0,0,0,0,0,0,0
32.0,62474,2,2,36.0,495731933.604418,1,172,2775225.0,1,0,23,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
57.0,51488,1,0,30.0,407809381.76456296,0,32,7882406.0,2,0,20,0,0,2141,21461,43149,0.114172000113444,0.1461187604848868,0,0,0,0,0,0,0
28.0,61766,1,4,42.0,4104967021.37568,0,167,5231629.0,2,0,12,0,0,15338,21461,17196,0.114172000113444,0.1050362288992092,0,0,0,0,0,0,0
43.0,90076,2,4,30.0,3067268064.95853,0,88,5001250.0,2,0,4,0,0,2872,42439,17196,0.114172000113444,0.1117729787975555,0,0,0,0,0,0,0
26.0,133035,0,2,52.0,1481336317.68604,0,64,4975838.0,2,0,11,0,0,2551,41879,25624,0.114172000113444,0.0839479107983439,0,0,0,0,0,0,0
68.0,135853,1,0,48.0,1061408853.56053,0,172,5170589.0,2,0,5,0,0,40823,21461,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
24.0,63187,0,2,19.0,2754722018.28001,0,172,9488292.0,2,0,6,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
59.0,117285,0,2,30.0,1270563612.8613,0,172,9661154.0,2,0,6,0,0,40823,41879,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
16.0,28277,0,4,36.0,3251351005.48524,0,64,4560550.0,2,0,7,0,0,2551,41879,17196,0.114172000113444,0.0839479107983439,0,0,0,0,0,0,0
28.0,46929,1,1,31.0,2351953852.979511,0,172,4385562.0,2,0,8,0,0,40823,21461,17231,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
37.0,42953,2,2,45.0,146052604.583649,0,172,9039086.0,2,0,11,0,0,40823,42439,25624,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
20.0,62786,0,4,27.0,2279734200.03275,0,60,2628316.0,2,0,16,0,0,2199,41879,17196,0.114172000113444,0.1182263430129615,0,0,0,0,0,0,0
18.0,61535,1,0,30.0,1506195227.52008,0,64,8325686.0,2,0,17,0,0,2551,21461,43149,0.114172000113444,0.0839479107983439,0,0,0,0,0,0,0
33.0,12446,2,0,21.0,2926097316.9742107,0,172,8628883.0,2,0,5,0,0,40823,42439,43149,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
18.0,121914,1,4,37.0,2472366901.62769,0,15,4932698.0,2,0,0,0,0,286,21461,17196,0.114172000113444,0.1600373195895781,0,0,0,0,0,0,0
38.0,17929,2,0,40.0,532744500.745118,0,171,5238673.0,2,0,11,0,0,3114,42439,43149,0.114172000113444,0.1319560307792777,0,0,0,0,0,0,0
32.0,107623,0,4,27.0,1131727923.62153,0,172,8946169.0,2,0,13,0,0,40823,41879,17196,0.114172000113444,0.1160862853923916,0,0,0,0,0,0,0
56.0,118911,0,4,38.0,50254285.5680877,0,156,3796504.0,2,0,4,0,0,764,41879,17196,0.114172000113444,0.150287204161986,0,0,0,0,0,0,0
